row_id,episode_ordinal,episode_id,split,model_step,raw_step,transition_block,normalized_position,interaction_contact,support_contact,free,regime,sensor_grasp_onset,sensor_release,mse_model,mse_persistence,excess,mse_model_whitened,mse_persistence_whitened,excess_whitened,phase_decile
432,11,11,heldout,17,85,16,0.425,False,True,False,support,False,False,0.04436538740992546,0.11949072033166885,-0.07512533664703369,11.221968909353668,4.862602750189143,6.359366159164526,4
433,11,11,heldout,18,90,17,0.45,False,True,False,support,False,False,0.010412399657070637,0.0030605171341449022,0.007351882755756378,10.083284241046172,0.14518233185538035,9.938101909190792,4
434,11,11,heldout,19,95,18,0.475,False,True,False,support,False,False,0.01381422858685255,0.02695627696812153,-0.013142048381268978,9.547741778512897,0.9703952826045565,8.57734649590834,4
435,11,11,heldout,20,100,19,0.5,False,True,False,support,False,False,0.01005647610872984,0.06505823880434036,-0.05500176176428795,9.522772270122223,2.842534375542962,6.68023789457926,5
436,11,11,heldout,21,105,20,0.525,False,True,False,support,False,False,0.014408946968615055,0.12730427086353302,-0.11289532482624054,8.476313371017289,4.331564674002012,4.144748697015277,5
437,11,11,heldout,22,110,21,0.55,False,True,False,support,False,False,0.009929504245519638,0.11112534999847412,-0.10119584202766418,8.111978027140744,4.059790472535453,4.052187554605291,5
438,11,11,heldout,23,115,22,0.575,True,True,False,interaction,True,False,0.010472510941326618,0.03586288169026375,-0.025390371680259705,8.424443343074918,1.6878044899070537,6.7366388531678645,5
439,11,11,heldout,24,120,23,0.6,True,True,False,interaction,False,False,0.03345954790711403,0.13969169557094574,-0.10623215138912201,9.202437968824093,5.4661673976983876,3.736270571125705,6
440,11,11,heldout,25,125,24,0.625,True,False,False,interaction,False,False,0.09205328673124313,0.3682467043399811,-0.27619341015815735,9.423440442043702,16.21811343117862,-6.7946729891349165,6
441,11,11,heldout,26,130,25,0.65,True,False,False,interaction,False,False,0.27883532643318176,0.8794133067131042,-0.6005779504776001,11.966065147696398,16.195845236983587,-4.229780089287189,6
442,11,11,heldout,27,135,26,0.675,True,False,False,interaction,False,False,0.029293671250343323,0.09447727352380753,-0.0651836022734642,8.305497363650026,4.7192512894483185,3.586246074201708,6
443,11,11,heldout,28,140,27,0.7,True,False,False,interaction,False,False,0.26655781269073486,0.6615486741065979,-0.39499086141586304,14.018797600498814,26.368584716695953,-12.349787116197138,7
444,11,11,heldout,29,145,28,0.725,True,False,False,interaction,False,False,0.10780569911003113,0.44850626587867737,-0.34070056676864624,14.769420079464602,15.014907669308116,-0.24548758984351338,7
445,11,11,heldout,30,150,29,0.75,True,False,False,interaction,False,False,0.03381896764039993,0.19206692278385162,-0.1582479476928711,12.120489964605817,8.069828320467623,4.050661644138193,7
446,11,11,heldout,31,155,30,0.775,True,False,False,interaction,False,False,0.026744602248072624,0.12547613680362701,-0.09873153269290924,10.396973509889042,4.792280300698329,5.604693209190713,7
447,11,11,heldout,32,160,31,0.8,False,True,False,support,False,True,0.03175295889377594,0.056992728263139725,-0.025239769369363785,9.448812599895577,3.048517624247887,6.4002949756476895,8
448,11,11,heldout,33,165,32,0.825,False,True,False,support,False,False,0.1651971936225891,0.24231316149234772,-0.0771159678697586,12.544565642754014,6.972268574645067,5.572297068108947,8
449,11,11,heldout,34,170,33,0.85,False,True,False,support,False,False,0.07149183005094528,0.20397615432739258,-0.1324843168258667,12.95571576883792,9.07839925170921,3.87731651712871,8
450,11,11,heldout,35,175,34,0.875,False,True,False,support,False,False,0.033256564289331436,0.09345269203186035,-0.060196127742528915,13.021388888009392,4.483933111661031,8.537455776348361,8
451,11,11,heldout,36,180,35,0.9,False,True,False,support,False,False,0.023045629262924194,0.020106583833694458,0.0029390454292297363,10.636851293221456,1.2568356526899276,9.380015640531528,9
452,11,11,heldout,37,185,36,0.925,False,True,False,support,False,False,0.0423516146838665,0.08143426477909088,-0.03908265009522438,9.920273859071784,4.440725893633572,5.479547965438212,9
453,11,11,heldout,38,190,37,0.95,False,True,False,support,False,False,0.012040284462273121,0.08047569543123245,-0.06843540817499161,9.707816845475243,3.732648609668235,5.975168235807008,9
454,11,11,heldout,39,195,38,0.975,False,True,False,support,False,False,0.012608920224010944,0.12853829562664032,-0.11592937260866165,9.022012736507625,3.7877197977192067,5.234292938788418,9
455,11,11,heldout,40,200,39,1.0,False,True,False,support,False,False,0.005294885486364365,0.082379050552845,-0.07708416879177094,8.611718221396229,3.187590868544357,5.4241273528518725,9
456,12,12,heldout,3,15,2,0.075,False,True,False,support,False,False,0.014726455323398113,0.05290153622627258,-0.038175079971551895,15.929365745981153,18.821221324462602,-2.891855578481449,0
457,12,12,heldout,4,20,3,0.1,False,True,False,support,False,False,0.02055995538830757,0.09700509160757065,-0.07644513249397278,31.78549605083869,41.66812362566665,-9.88262757482796,1
458,12,12,heldout,5,25,4,0.125,False,True,False,support,False,False,0.007037349045276642,0.0778912752866745,-0.07085392624139786,13.981851112017965,39.2696370338673,-25.287785921849334,1
459,12,12,heldout,6,30,5,0.15,True,True,False,interaction,True,False,0.002318530110642314,0.043305616825819016,-0.04098708555102348,6.258053294827185,34.41933724242134,-28.161283947594157,1
460,12,12,heldout,7,35,6,0.175,True,False,False,interaction,False,False,0.05359116569161415,0.23141057789325714,-0.1778194159269333,85.83244415996505,200.80548767383766,-114.97304351387261,1
461,12,12,heldout,8,40,7,0.2,True,False,False,interaction,False,False,0.10497625917196274,0.44291433691978455,-0.3379380702972412,82.95293332551465,381.97507740502493,-299.02214407951027,2
462,12,12,heldout,9,45,8,0.225,True,False,False,interaction,False,False,0.30237218737602234,0.8823533058166504,-0.5799810886383057,63.04238541538562,464.2129090731366,-401.17052365775095,2
463,12,12,heldout,10,50,9,0.25,True,False,False,interaction,False,False,0.8626286387443542,1.4314312934875488,-0.5688026547431946,64.97239302966814,73.52102782239972,-8.548634792731576,2
464,12,12,heldout,11,55,10,0.275,True,False,False,interaction,False,False,1.798722267150879,2.123244524002075,-0.3245222568511963,277.0184654304547,41.49660279635083,235.52186263410385,2
465,12,12,heldout,12,60,11,0.3,True,False,False,interaction,False,False,1.0865001678466797,1.6644033193588257,-0.577903151512146,35.442158860123406,15.400751010781946,20.04140784934146,3
466,12,12,heldout,13,65,12,0.325,True,False,False,interaction,False,False,0.06731992214918137,0.2864968478679657,-0.21917691826820374,11.106311539455632,9.030121070423872,2.0761904690317596,3
467,12,12,heldout,14,70,13,0.35,True,True,False,interaction,False,True,0.013048219494521618,0.037320274859666824,-0.024272054433822632,8.189986941301319,1.266328460223476,6.923658481077843,3
468,12,12,heldout,15,75,14,0.375,False,True,False,support,False,False,0.05103018879890442,0.06222652271389961,-0.011196333914995193,8.922758603993051,2.566865623790686,6.3558929802023645,3
469,12,12,heldout,16,80,15,0.4,False,True,False,support,False,False,0.1619432121515274,0.19849412143230438,-0.03655090928077698,11.912851011862402,7.359538820860283,4.553312191002119,4
470,12,12,heldout,17,85,16,0.425,False,True,False,support,False,False,0.15393994748592377,0.2406538724899292,-0.08671392500400543,16.460342297046264,17.73455417648309,-1.2742118794368267,4
471,12,12,heldout,18,90,17,0.45,False,True,False,support,False,False,0.1768399029970169,0.28814414143562317,-0.11130423843860626,24.122854484662298,20.042689432782648,4.08016505187965,4
472,12,12,heldout,19,95,18,0.475,False,True,False,support,False,False,0.09986931085586548,0.14259959757328033,-0.042730286717414856,14.93823408911733,13.132271526075934,1.8059625630413958,4
473,12,12,heldout,20,100,19,0.5,False,True,False,support,False,False,0.10123270750045776,0.1727723479270935,-0.07153964042663574,12.396976739694665,11.161749193192719,1.235227546501946,5
474,12,12,heldout,21,105,20,0.525,False,True,False,support,False,False,0.0067422823049128056,0.08751454204320908,-0.08077225834131241,7.826675107155395,2.6365002411218987,5.190174866033496,5
475,12,12,heldout,22,110,21,0.55,False,True,False,support,False,False,0.016253920271992683,0.23691481351852417,-0.22066089510917664,9.243851712935376,7.436516339987937,1.8073353729474393,5
476,12,12,heldout,23,115,22,0.575,False,True,False,support,False,False,0.007673509418964386,0.09481897205114365,-0.08714546263217926,8.13240921098222,2.5699056708566492,5.5625035401255705,5
477,12,12,heldout,24,120,23,0.6,True,True,False,interaction,True,False,0.014151185750961304,0.0643063634634018,-0.05015517771244049,8.74494820908753,2.2391971950218843,6.5057510140656465,6
478,12,12,heldout,25,125,24,0.625,True,False,False,interaction,False,False,0.09253544360399246,0.271215558052063,-0.17868012189865112,8.625044820521998,6.047324295195882,2.577720525326116,6
479,12,12,heldout,26,130,25,0.65,True,False,False,interaction,False,False,0.3308866322040558,0.5337591171264648,-0.20287248492240906,11.912815614862547,9.947048600979892,1.9657670138826546,6
480,12,12,heldout,27,135,26,0.675,True,False,False,interaction,False,False,0.2884010970592499,0.4903291165828705,-0.2019280195236206,8.475887690107838,5.183017493199578,3.29287019690826,6
481,12,12,heldout,28,140,27,0.7,True,False,False,interaction,False,False,0.2356618195772171,0.5024113655090332,-0.2667495608329773,7.180382772817263,4.972590082771497,2.2077926900457667,7
482,12,12,heldout,29,145,28,0.725,True,False,False,interaction,False,False,0.21282100677490234,0.38769587874412537,-0.17487487196922302,12.06373433915222,8.774660943053528,3.2890733960986918,7
483,12,12,heldout,30,150,29,0.75,True,False,False,interaction,False,False,0.043981701135635376,0.16343821585178375,-0.11945651471614838,7.993978151750919,3.651322191238053,4.342655960512866,7
484,12,12,heldout,31,155,30,0.775,True,False,False,interaction,False,False,0.02617599628865719,0.17069439589977264,-0.1445184051990509,9.411442664276384,6.2704812650092725,3.1409613992671117,7
485,12,12,heldout,32,160,31,0.8,True,True,False,interaction,False,True,0.02356262505054474,0.04006500169634819,-0.01650237664580345,8.063989964634123,1.664244815762176,6.399745148871947,8
486,12,12,heldout,33,165,32,0.825,False,True,False,support,False,False,0.10985300689935684,0.14597323536872864,-0.036120228469371796,9.116260159577912,4.090942418954589,5.025317740623323,8
487,12,12,heldout,34,170,33,0.85,False,True,False,support,False,False,0.1320888102054596,0.3159621059894562,-0.18387329578399658,8.268650908811486,5.911463427633959,2.357187481177527,8
488,12,12,heldout,35,175,34,0.875,False,True,False,support,False,False,0.07126569747924805,0.19043786823749542,-0.11917217075824738,8.866358311431457,3.7568943010434306,5.109464010388026,8
489,12,12,heldout,36,180,35,0.9,False,True,False,support,False,False,0.018009785562753677,0.007159372325986624,0.010850412771105766,8.479310064968478,0.28371425592945243,8.195595809039027,9
490,12,12,heldout,37,185,36,0.925,False,True,False,support,False,False,0.06129097938537598,0.17666171491146088,-0.1153707355260849,7.540016506554603,3.9419294404722307,3.5980870660823725,9
491,12,12,heldout,38,190,37,0.95,False,True,False,support,False,False,0.01671295426785946,0.0814099833369255,-0.0646970272064209,6.049841820422931,1.1663037974656558,4.883538022957275,9
492,12,12,heldout,39,195,38,0.975,False,True,False,support,False,False,0.012927480973303318,0.11522620171308517,-0.10229872167110443,7.956307596183177,3.2830791024939407,4.673228493689237,9
493,12,12,heldout,40,200,39,1.0,False,True,False,support,False,False,0.0061859809793531895,0.11253387480974197,-0.10634789615869522,7.886564637991217,3.2635357242352363,4.623028913755981,9
494,13,13,heldout,3,15,2,0.075,False,True,False,support,False,False,0.010451090522110462,0.10994670540094376,-0.09949561208486557,12.557171053925236,13.97961465973129,-1.4224436058060537,0
495,13,13,heldout,4,20,3,0.1,False,True,False,support,False,False,0.008925769478082657,0.19771532714366913,-0.18878956139087677,8.691008802018867,30.752227572242635,-22.061218770223768,1
496,13,13,heldout,5,25,4,0.125,False,True,False,support,False,False,0.0033302437514066696,0.060884539037942886,-0.057554297149181366,6.570629038108675,9.968588326191409,-3.397959288082734,1
497,13,13,heldout,6,30,5,0.15,True,True,False,interaction,True,False,0.04388497397303581,0.10823875665664673,-0.06435377895832062,39.61303863176773,86.07022779345941,-46.45718916169168,1
498,13,13,heldout,7,35,6,0.175,True,False,False,interaction,False,False,0.1432618349790573,0.3101634085178375,-0.1669015735387802,96.93238188321203,103.00146813317026,-6.069086249958232,1
499,13,13,heldout,8,40,7,0.2,True,False,False,interaction,False,False,0.17242343723773956,0.7374599575996399,-0.5650365352630615,30.400154203824247,235.44812861449046,-205.0479744106662,2
500,13,13,heldout,9,45,8,0.225,True,False,False,interaction,False,False,1.3642228841781616,2.0947189331054688,-0.7304960489273071,16.330819941436165,23.44326133907209,-7.112441397635926,2
501,13,13,heldout,10,50,9,0.25,True,False,False,interaction,False,False,0.3934573829174042,0.7252877354621887,-0.33183035254478455,11.287900724424077,11.475416831543038,-0.18751610711896127,2
502,13,13,heldout,11,55,10,0.275,True,False,False,interaction,False,False,0.13042990863323212,0.41737857460975647,-0.28694868087768555,14.41896049829357,13.72260717414016,0.6963533241534101,2
503,13,13,heldout,12,60,11,0.3,True,False,False,interaction,False,False,0.049273401498794556,0.23535828292369843,-0.18608488142490387,11.762460158115056,12.902250844631638,-1.1397906865165819,3
504,13,13,heldout,13,65,12,0.325,True,False,False,interaction,False,False,0.07619666308164597,0.19927756488323212,-0.12308090180158615,17.08142266123278,22.499772628051947,-5.418349966819168,3
505,13,13,heldout,14,70,13,0.35,True,True,False,interaction,False,True,0.01976255513727665,0.03025474213063717,-0.01049218699336052,11.873331356699282,3.846993135184174,8.026338221515108,3
506,13,13,heldout,15,75,14,0.375,False,True,False,support,False,False,0.018848052248358727,0.010598319582641125,0.008249732665717602,14.822426116140674,2.5740235617716034,12.24840255436907,3
507,13,13,heldout,16,80,15,0.4,False,True,False,support,False,False,0.17845839262008667,0.27622154355049133,-0.09776315093040466,38.15932901336201,42.419945656183806,-4.260616642821795,4
508,13,13,heldout,17,85,16,0.425,False,True,False,support,False,False,0.10710515826940536,0.2896556556224823,-0.18255048990249634,12.277389172130187,26.564611640982502,-14.287222468852315,4
509,13,13,heldout,18,90,17,0.45,False,True,False,support,False,False,0.012923046946525574,0.007559426128864288,0.005363620817661285,9.777191286609431,0.46614975627619454,9.311041530333236,4
510,13,13,heldout,19,95,18,0.475,False,True,False,support,False,False,0.017495302483439445,0.03488239273428917,-0.017387090250849724,14.012295783757734,5.157793546182047,8.854502237575687,4
511,13,13,heldout,20,100,19,0.5,False,True,False,support,False,False,0.011685398407280445,0.06380368024110794,-0.05211828276515007,10.526288348355303,5.111258416773846,5.415029931581457,5
